,V1,V2,angles,r,assigned_phase,gene_biotype,peak_times,gene_symbols
ENSG00000171960,1.5289684854359697,0.18908947811218202,1.4477498310867876,1.5406165844197255,S,protein_coding,14.742274227422744,PPIH
ENSG00000129518,1.5136761563854098,0.285139338610638,1.3846028498158993,1.5402986557265508,S,protein_coding,16.998499849985,EAPP
ENSG00000006625,1.44705402273186,-0.523566969016771,1.917958423618645,1.5388592254491205,S,protein_coding,13.064506450645066,GGCT
ENSG00000144524,1.3163261467899798,0.795983325420864,1.0269276057589265,1.5382795516651104,G2,protein_coding,20.344434443444346,COPS7B
ENSG00000078369,1.33691475748154,-0.7585891826514121,2.0869136858252215,1.5371397518793346,S,protein_coding,13.323732373237325,GNB1
ENSG00000110442,1.49622415217875,0.346444312786163,1.343260366737927,1.53580935516909,S,protein_coding,18.741074107410743,COMMD9
ENSG00000221914,1.4126356574068502,-0.601835071102438,1.973545002683955,1.5354950190040215,S,protein_coding,15.956795679567959,PPP2R2A
ENSG00000128951,1.3502588430212,-0.73074456700824,2.0668493147615865,1.5353131815264953,S,protein_coding,14.343834383438345,DUT
ENSG00000125089,1.5224146209985399,0.19774635550098496,1.4416295475936012,1.535203536780726,S,protein_coding,19.552355235523553,SH3TC1
ENSG00000137074,-1.0805827217755402,1.08589994046896,5.5002414482221385,1.5319391956962016,M/G1,protein_coding,4.550855085508551,APTX
ENSG00000081307,-0.941990343374805,1.2080009792352,5.620887913093154,1.5318655857628585,M/G1,protein_coding,23.961596159615965,UBA5
ENSG00000130349,-1.02362982097405,1.13938979716534,5.551253902351073,1.5316746130532555,M/G1,protein_coding,4.087608760876088,C6orf203
ENSG00000108010,1.46908642270224,0.43220015262378103,1.2846722686425833,1.531343165099216,S,protein_coding,14.972697269726973,GLRX3
ENSG00000245937,-1.50550011894241,0.28011279530162897,4.896345116517309,1.5313372542413062,M/G1,lincRNA,4.536453645364537,LINC01184
ENSG00000122592,1.3906923584203499,0.640273980263817,1.1393279579555988,1.5310049005707413,G2,protein_coding,17.183318331833185,HOXA7
ENSG00000167272,1.13379918532725,1.0283872588329002,0.8341120618718227,1.5307125617759143,G2,protein_coding,22.015001500150017,POP5
ENSG00000106624,1.40655816140865,-0.599477450181198,1.9736843668159356,1.5289797496046285,S,protein_coding,13.746174617461747,AEBP1
ENSG00000106245,1.4723561844730202,0.41136581170189596,1.298350709134554,1.5287428053773828,S,protein_coding,20.375637563756378,BUD31
ENSG00000145354,1.5268284539504902,-0.0543261589620204,1.6063623724632732,1.5277946391254325,S,protein_coding,14.960696069606962,CISD2
ENSG00000163527,0.49330914282270605,1.4449106313531201,0.329003223309374,1.5268007869364442,G2/M,protein_coding,22.809480948094812,STT3B
ENSG00000099991,1.52318556354841,-0.10357809047427699,1.6386927680055379,1.5267032068573723,S,protein_coding,16.475247524752476,CABIN1
ENSG00000136371,1.49662374745231,0.29996431902538,1.3729898953827424,1.5263882972974328,S,protein_coding,18.22982298229823,MTHFS
ENSG00000149541,1.4723047416209498,-0.402391810719877,1.8375882798243979,1.526302860356998,S,protein_coding,14.732673267326733,B3GAT3
ENSG00000188290,0.814708788637674,-1.28938725459395,2.5780774145311307,1.525211428816605,G1/S,protein_coding,12.133213321332134,HES4
ENSG00000120697,1.44454421871866,0.489021427061229,1.2443761654989909,1.5250737542684631,S,protein_coding,21.676567656765677,ALG5
ENSG00000143942,1.4525191337191001,0.464593599254162,1.2612261108206209,1.52501116267653,S,protein_coding,19.974797479747977,CHAC2
ENSG00000113387,1.04652523550443,-1.10777134182143,2.3846165812947184,1.5239332053303565,G1/S,protein_coding,15.759975997599762,SUB1
ENSG00000089220,0.7977161153820771,-1.2980948621565702,2.5905589643903117,1.5236145417714928,G1/S,protein_coding,13.412541254125413,PEBP1
ENSG00000168924,1.20379054583418,0.9332649831973541,0.9113164099259053,1.5231858741145516,G2,protein_coding,19.53795379537954,LETM1
ENSG00000174021,0.7336387517760359,1.3339418547674098,0.5028263652856139,1.5223753446531565,G2/M,protein_coding,23.114311431143115,GNG5
ENSG00000047315,1.36409760185433,0.675850319691678,1.1107905338566142,1.5223455330548574,G2,protein_coding,16.235223522352236,POLR2B
ENSG00000223959,1.25850302512809,-0.856352833207598,2.1682830506120783,1.5222253575601854,G1/S,transcribed_unitary_pseudogene,12.682868286828684,AFG3L1P
ENSG00000107862,0.464991823404142,1.4492633660736698,0.3104710918231308,1.5220320956129318,G2/M,protein_coding,22.351035103510352,GBF1
ENSG00000123908,1.43018696298044,-0.5186085811054729,1.9186657796192061,1.5213118054742907,S,protein_coding,16.050405040504053,AGO2
ENSG00000087087,1.45637642116901,0.435898788682053,1.279978501569837,1.5202105229577694,S,protein_coding,19.105910591059107,SRRT
ENSG00000130726,1.2633706456576101,-0.8450639441014309,2.160340931160101,1.5199468602321573,G1/S,protein_coding,16.969696969696972,TRIM28
ENSG00000213337,0.945323256314354,1.18913043664652,0.6716664547923619,1.5191008045182246,G2/M,protein_coding,22.4974497449745,ANKRD39
ENSG00000166260,1.3519583716510502,-0.6883753361295579,2.0417522272491224,1.5171196531812647,S,protein_coding,14.744674467446746,COX11
ENSG00000115866,1.3888021765175,0.6091302982342129,1.1574619749466843,1.5165128439042799,G2,protein_coding,18.92829282928293,DARS
ENSG00000132792,1.45240601057689,0.43595117391712895,1.2791946535943093,1.5164223176937222,S,protein_coding,17.723372337233723,CTNNBL1
ENSG00000155755,1.24922839811496,0.859548661784903,0.9681263318979426,1.5163757755362244,G2,protein_coding,20.932493249324935,TMEM237
ENSG00000171208,1.4739901767136399,-0.35144672016505896,1.8048583677058605,1.5153091559688685,S,protein_coding,13.330933093309332,NETO2
ENSG00000197345,1.41991330067969,-0.5248793347605519,1.9248735504041994,1.5138203650056277,S,protein_coding,14.475847584758476,MRPL21
ENSG00000084090,1.41617473944954,-0.531365423616898,1.9297526411741277,1.5125806114288713,S,protein_coding,15.635163516351636,STARD7
ENSG00000053372,1.50206807866279,0.160926794639996,1.464066624572871,1.5106640745615252,S,protein_coding,14.953495349534954,MRTO4
ENSG00000075131,1.43309980787169,-0.47250748580691904,1.8892824374676511,1.5089858791471344,S,protein_coding,16.031203120312032,TIPIN
ENSG00000129810,0.743700433937522,1.31286837355129,0.5154000647855151,1.508878292543858,G2/M,protein_coding,22.346234623462347,SGO1
ENSG00000179950,0.976926026286917,-1.1489819469699498,2.4369513851879914,1.508159134607354,G1/S,protein_coding,13.652565256525653,PUF60
ENSG00000197713,1.37621558782923,0.616758461326885,1.1494774214436887,1.5080982540280523,G2,protein_coding,17.000900090009,RPE
ENSG00000094804,1.13121982787055,-0.99644565208665,2.2929353205593754,1.5075019855807374,G1/S,protein_coding,14.660666066606662,CDC6
ENSG00000140299,1.10316188284312,1.0267612800634398,0.8212529125451116,1.5070517131125565,G2,protein_coding,22.660666066606662,BNIP2
ENSG00000260302,-1.3612135355433101,-0.644065321413808,4.270446875713331,1.505895888696888,G1,lincRNA,7.637563756375638,AP005482.1
ENSG00000120333,1.04957366330541,1.0793479991961998,0.7714134332994027,1.5055221612693643,G2,protein_coding,21.65736573657366,MRPS14
ENSG00000161920,0.705344502729843,1.3292115822458601,0.48786494574141875,1.5047638678237036,G2/M,protein_coding,21.32853285328533,MED11
ENSG00000111481,1.49726868979856,0.14969019340985998,1.471151926820232,1.504732761474335,S,protein_coding,15.020702070207022,COPZ1
ENSG00000102030,1.30330369274498,-0.746139473996543,2.0907486683171146,1.5017738279043682,S,protein_coding,14.303030303030305,NAA10
ENSG00000131013,0.611211858554901,1.37147448982833,0.4192392499826999,1.5015066474338414,G2/M,protein_coding,22.490249024902493,PPIL4
ENSG00000167470,-0.23539151559118301,1.4808744070183602,6.125549703351623,1.4994659632596847,M/G1,protein_coding,2.393039303930393,MIDN
ENSG00000160813,0.955436652260937,1.1554300682343301,0.6909354485565258,1.4992924461437054,G2/M,protein_coding,20.330033003300333,PPP1R35
ENSG00000075142,1.49349322611172,-0.13043937994052499,1.6579137126312584,1.499178591189476,S,protein_coding,14.519051905190521,SRI
ENSG00000088833,0.638219631152943,1.3561609340787601,0.4398584297318766,1.4988318040095006,G2/M,protein_coding,21.13651365136514,NSFL1C
ENSG00000181788,-0.6058039495599511,1.3694296976413998,5.866688878035397,1.497443194944186,M/G1,protein_coding,0.47284728472847287,SIAH2
ENSG00000109445,1.4948415635550902,0.0873534328949862,1.5124261250579545,1.497391706391606,S,protein_coding,22.504650465046506,ZNF330
ENSG00000122783,0.821699296791882,-1.2514978342926102,2.560610782369064,1.4971427999985063,G1/S,protein_coding,10.937893789378938,CYREN
ENSG00000108424,1.3325343201351798,0.680825067044605,1.0984469831867638,1.4963858079567638,G2,protein_coding,17.180918091809183,KPNB1
ENSG00000062822,1.41916962230915,0.47441119317974606,1.2481869336648717,1.496365061440331,S,protein_coding,17.634563456345635,POLD1
ENSG00000122952,1.49610073418548,-0.0032748068264281,1.5729852179046093,1.4961043182846852,S,protein_coding,19.64596459645965,ZWINT
ENSG00000198839,1.21696669406032,0.8680773869117099,0.9511916546858279,1.4948465754449742,G2,protein_coding,16.876087608760876,ZNF277
ENSG00000082212,1.35013765508834,-0.6410330062441401,2.0140740025808,1.4945885730801773,S,protein_coding,19.01950195019502,ME2
ENSG00000204568,1.1043782676419198,1.00525568329088,0.8323493124262067,1.493382183778949,G2,protein_coding,16.362436243624362,MRPS18B
ENSG00000142546,1.46446295102021,-0.29080279856624397,1.7668193935032621,1.493056597240969,S,protein_coding,14.970297029702971,NOSIP
ENSG00000077380,1.2470370386625,0.8198495071968391,0.989210058538537,1.492398938034679,G2,protein_coding,20.133213321332136,DYNC1I2
ENSG00000138071,-0.44279580363241205,1.42353381745386,5.981618386968654,1.4908107368640842,M/G1,protein_coding,22.874287428742875,ACTR2
ENSG00000139433,0.35439460010974,1.4480258640758201,0.2400250758456549,1.4907630380511412,G2/M,protein_coding,21.58775877587759,GLTP
ENSG00000006015,1.4664990230831798,-0.260168292628558,1.746377238403342,1.4893981755035084,S,protein_coding,15.51755175517552,REX1BD
ENSG00000175305,1.14586020561917,-0.950231584276043,2.263133888849384,1.4886019194456808,G1/S,protein_coding,15.167116711671168,CCNE2
ENSG00000163002,0.6580216363076921,1.33491898731291,0.4579756412841289,1.4882880018791986,G2/M,protein_coding,19.84518451845185,NUP35
ENSG00000131966,0.7186746108818292,1.30323379363945,0.5039595007137448,1.4882578799421897,G2/M,protein_coding,22.003000300030006,ACTR10
ENSG00000168273,-0.960259042843577,-1.1366304034311399,3.843077382472134,1.487960383668496,G1,protein_coding,7.5295529552955305,SMIM4
ENSG00000114395,0.507765023007842,1.3984827077236,0.34828200644019486,1.4878102037531824,G2/M,protein_coding,22.95829582958296,CYB561D2
ENSG00000138382,1.07214323213373,1.02968484722634,0.805596109858854,1.4865200956656093,G2,protein_coding,21.585358535853587,METTL5
ENSG00000075884,0.241848536429441,1.4649056750858997,0.163619055724444,1.4847354483112265,G2/M,protein_coding,20.67086708670867,ARHGAP15
ENSG00000066136,1.4159959612693798,0.44599509923036895,1.265663532379007,1.484572730070407,S,protein_coding,21.44854485448545,NFYC
ENSG00000133641,0.833791589788049,1.2278663952904398,0.5965317227039986,1.48420493864049,G2/M,protein_coding,20.84128412841284,C12orf29
ENSG00000106268,1.1331766008761899,0.9584332068969591,0.8687495285082916,1.484144002735619,G2,protein_coding,18.253825382538256,NUDT1
ENSG00000050426,0.7314175811083141,1.2893037591671,0.5160256655435573,1.482321106021483,G2/M,protein_coding,20.702070207020704,LETMD1
ENSG00000119969,0.40023627335166,-1.42674597693948,2.868098251350097,1.4818208924223655,G1/S,protein_coding,12.277227722772277,HELLS
ENSG00000108344,1.45071557371557,-0.296968990698069,1.7727119761132246,1.48079919545397,S,protein_coding,13.702970297029704,PSMD3
ENSG00000156127,1.27710541689355,0.7473358114269191,1.0413455914620866,1.4796989764475679,G2,protein_coding,15.325532553255327,BATF
ENSG00000100401,-0.326686455562867,1.4420523736729198,6.060402975373474,1.478593618498312,M/G1,protein_coding,21.22772277227723,RANGAP1
ENSG00000136827,1.41856459012088,0.41509515339138703,1.2861272384765665,1.478049215254296,S,protein_coding,17.382538253825384,TOR1A
ENSG00000133134,1.1327988346603401,0.9491689090904759,0.8733706919745775,1.4778886351115326,G2,protein_coding,21.462946294629464,BEX2
ENSG00000087365,-0.221937267667594,1.4605696363250902,6.132386333073559,1.4773353760519523,G2/M,protein_coding,1.108910891089109,SF3B2
ENSG00000123595,1.1691302037673301,0.9026004574106049,0.9133461331110122,1.4770081310131207,G2,protein_coding,18.049804980498052,RAB9A
ENSG00000100220,1.4356853954850701,0.34609028731195896,1.334246707501923,1.4768111056532573,S,protein_coding,15.426342634263428,RTCB
ENSG00000134153,1.3528129844052699,0.5917281238038671,1.1584650297932697,1.4765653196780484,G2,protein_coding,21.395739573957396,EMC7
ENSG00000100104,1.45832793034021,-0.217820799585207,1.7190636123038743,1.4745054266235507,S,protein_coding,14.814281428142815,SRRD
ENSG00000049656,0.8199944055849101,-1.22430402032412,2.5514490052535708,1.4735369555502682,G1/S,protein_coding,14.185418541854187,CLPTM1L
ENSG00000157036,0.26561879300734603,-1.44901827211326,2.9602959522555463,1.4731623454720721,G1/S,protein_coding,11.098709870987099,EXOG
ENSG00000126456,1.02692426911118,1.05599771051035,0.771441061875165,1.4729917240407808,G2,protein_coding,21.066906690669068,IRF3
ENSG00000159063,0.925900574105872,1.14410878133427,0.6803719228087222,1.4718276993778083,G2/M,protein_coding,22.291029102910294,ALG8
ENSG00000172354,1.306579546446,0.677076217659349,1.0926909147353692,1.4715917625859847,G2,protein_coding,20.277227722772277,GNB2
ENSG00000204525,1.3406637593064,-0.6049761683536651,1.994690288208625,1.4708417589235936,S,protein_coding,12.618061806180618,HLA-C
ENSG00000128340,1.09430960917575,0.979980240459435,0.8404598051980245,1.4689706574419092,G2,protein_coding,19.933993399339936,RAC2
ENSG00000166619,-1.4663094331534199,-0.08683118490780299,4.653240550575657,1.4688781462147216,M/G1,protein_coding,4.618061806180618,BLCAP
ENSG00000135446,0.17645350236042603,-1.4579025617876398,3.021146069637116,1.468542038268644,G1/S,protein_coding,13.119711971197122,CDK4
ENSG00000113851,1.35862658102513,0.556394259825091,1.182104099097376,1.468141941037836,G2,protein_coding,16.804080408040804,CRBN
ENSG00000103148,1.37653918827893,-0.508960527846202,1.9249468496444113,1.4676174419013628,S,protein_coding,13.352535253525353,NPRL3
ENSG00000072756,1.45760193621582,-0.16919357685217,1.6863558388028943,1.4673887933700933,S,protein_coding,14.276627662766277,TRNT1
ENSG00000160014,1.39182574737805,-0.46241207314836397,1.8915573089695947,1.466630095306187,S,protein_coding,11.881188118811883,CALM3
ENSG00000136877,1.37905973340806,-0.496136353509495,1.9161431656284469,1.4655910171603839,S,protein_coding,16.184818481848186,FPGS
ENSG00000100225,-0.340962250646459,1.42493886056358,6.048319312546108,1.4651641589631288,M/G1,protein_coding,21.143714371437145,FBXO7
ENSG00000077721,1.4456243312564498,-0.23804861960441198,1.734000099446834,1.4650927794567223,S,protein_coding,14.166216621662167,UBE2A
ENSG00000074201,1.32483279530215,0.621598509866042,1.1320989610451637,1.4634092534133412,G2,protein_coding,13.87818781878188,CLNS1A
ENSG00000101911,1.29156464475987,-0.6880401461712401,2.0602747132313564,1.4633996290613958,S,protein_coding,14.067806780678069,PRPS2
ENSG00000203667,0.7567368462809351,1.2498468222740602,0.5444272241516741,1.4610844375558114,G2/M,protein_coding,22.382238223822384,COX20
ENSG00000142684,1.21780392124565,0.8049683208199692,0.9867271077904906,1.4598014892871571,G2,protein_coding,17.545754575457547,ZNF593
ENSG00000160298,1.45951052910351,-0.0183278291158509,1.5833531843592163,1.4596256005853376,S,protein_coding,14.50945094509451,C21orf58
ENSG00000166452,0.29632358934021696,1.42853870205753,0.20453068847961597,1.4589484202245402,G2/M,protein_coding,19.554755475547555,AKIP1
ENSG00000077684,1.30384992043111,-0.6531646293944761,2.0352042672669075,1.4583033457070018,S,protein_coding,15.25832583258326,JADE1
ENSG00000005302,0.9740792441514591,1.0839591444613401,0.732058209752306,1.45732556443234,G2,protein_coding,22.295829582958298,MSL3
ENSG00000040341,0.527659240800987,1.3582620547880602,0.3705370875759615,1.4571547906381659,G2/M,protein_coding,21.52535253525353,STAU2
ENSG00000107679,-0.114073850239836,1.452532717436,6.204811725591303,1.4570051950938787,G2/M,protein_coding,0.7248724872487249,PLEKHA1
ENSG00000103152,0.552691177046444,1.34719320748981,0.38931451578724185,1.4561583277554904,G2/M,protein_coding,21.86858685868587,MPG
ENSG00000137207,0.970176183750173,1.08540426717033,0.7294005415788797,1.4557967752085488,G2,protein_coding,19.324332433243328,YIPF3
ENSG00000135069,1.33495782421669,-0.578650566150876,1.9798106334157732,1.4549738383022865,S,protein_coding,13.741374137413743,PSAT1
ENSG00000006451,0.839548829443726,1.1882848782901398,0.6150894218601556,1.4549443937805124,G2/M,protein_coding,22.475847584758476,RALA
ENSG00000065911,0.6113982845152359,-1.31999808428689,2.707831474810112,1.4547174312660287,G1/S,protein_coding,12.404440444044406,MTHFD2
ENSG00000184900,1.4186055279199699,0.309884615253897,1.3557315133179524,1.4520572022534621,S,protein_coding,19.28112811281128,SUMO3
ENSG00000105821,-1.1174300358002902,0.926849748273791,5.404829696258455,1.4517921134872676,M/G1,protein_coding,0.4488448844884489,DNAJC2
ENSG00000174004,1.43488864433104,0.21929447341396202,1.4191395077121154,1.451549340429073,S,protein_coding,14.430243024302431,NRROS
ENSG00000105486,1.4434252056939298,0.136252934960749,1.4766796455594577,1.4498417798911651,S,protein_coding,16.902490249024904,LIG1
ENSG00000131051,1.4481520688604,0.0331857216035017,1.5478844274793513,1.4485322594485088,S,protein_coding,17.444944494449448,RBM39
ENSG00000105483,1.02887000430755,1.01888360349789,0.7902748837238617,1.4479976806751673,G2,protein_coding,21.304530453045306,CARD8
ENSG00000204472,1.4386578232449498,-0.16198301738728899,1.6829172749629489,1.4477481929899922,S,protein_coding,13.023702370237025,AIF1
ENSG00000178691,-0.0904859392649289,1.44452343081426,6.2206263594037745,1.4473547068276167,G2/M,protein_coding,0.30963096309630966,SUZ12
ENSG00000111142,1.24251739833706,-0.740577722592284,2.108291642153696,1.4464801583050735,G1/S,protein_coding,12.937293729372938,METAP2
ENSG00000225663,0.496645577769769,1.3584826913293,0.35049402470112784,1.446420427316887,G2/M,protein_coding,23.906390639063908,MCRIP1
ENSG00000146007,0.21806868210009303,-1.42967586012677,2.9902291488607706,1.4462112622788175,G1/S,protein_coding,11.175517551755176,ZMAT2
ENSG00000220205,-0.61466793160211,1.30859247060385,5.844056365265805,1.4457630927164742,M/G1,protein_coding,23.615961596159618,VAMP2
ENSG00000112304,-0.45269842206425304,1.3723332431523,5.964550479558431,1.4450724520245948,M/G1,protein_coding,22.802280228022806,ACOT13
ENSG00000145337,0.9883502409893671,-1.0542160436461399,2.3884299125431134,1.4450632046885215,G1/S,protein_coding,13.376537653765377,PYURF
ENSG00000250317,-1.03658035953544,1.00656120632307,5.483095556142112,1.4448751862528388,M/G1,protein_coding,21.61896189618962,SMIM20
ENSG00000126005,0.069909769548244,-1.4426236632640201,3.0931703773950825,1.444316589147819,G1/S,protein_coding,12.30843084308431,MMP24OS
ENSG00000165416,1.4151055703323998,0.283605912416957,1.3730034387142414,1.443244985698423,S,protein_coding,13.863786378637865,SUGT1
ENSG00000197785,1.4402269225134199,-0.0909178270784572,1.633840102901818,1.4430937736727798,S,protein_coding,14.47824782478248,ATAD3A
ENSG00000148834,1.16334159518852,0.852833942237328,0.9382058297751074,1.442459496876024,G2,protein_coding,21.41974197419742,GSTO1
ENSG00000174365,1.4405575007059601,0.0736132000362675,1.519740242057825,1.442437109914946,S,processed_transcript,15.179117911791181,SNHG11
ENSG00000118513,1.2729177299509,0.6779356439602611,1.081422556116805,1.442191486791947,G2,protein_coding,22.1998199819982,MYB
ENSG00000133313,1.18686418528079,-0.818638277376495,2.174609181008453,1.4418097043258478,G1/S,protein_coding,16.37923792379238,CNDP2
ENSG00000116237,0.856886146945086,-1.15945695798449,2.5051423238361665,1.4417330911944288,G1/S,protein_coding,16.54965496549655,ICMT
ENSG00000122033,1.4229513191342398,-0.229542762627059,1.730733070469083,1.4413467093313583,S,protein_coding,19.689168916891692,MTIF3
ENSG00000167543,0.0692807609205488,1.4390539057746599,0.04810612669200415,1.440720641748092,G2/M,protein_coding,21.67896789678968,TP53I13
ENSG00000155660,1.4276199121010802,-0.19023239608079198,1.7032673864134151,1.4402385142559324,S,protein_coding,17.372937293729375,PDIA4
ENSG00000139687,1.08938121179922,0.9412556861776321,0.858214546700355,1.4396922210607592,G2,protein_coding,21.45814581458146,RB1
ENSG00000127554,1.35208822235023,0.493533706537441,1.2208074361001011,1.4393464074039959,G2,protein_coding,16.44164416441644,GFER
ENSG00000113460,1.3542527936103899,0.487559968847759,1.2252218132591826,1.4393454596532318,G2,protein_coding,18.954695469546955,BRIX1
ENSG00000088247,-0.347138477217146,1.39646775033023,6.039540509571873,1.438967442326967,M/G1,protein_coding,21.741374137413743,KHSRP
ENSG00000167721,1.00072906404433,1.03378739045155,0.7691508543991866,1.438810282240041,G2,protein_coding,20.14761476147615,TSR1
ENSG00000023734,0.6248847977376379,-1.2958037273629,2.692255972641707,1.4386063778154166,G1/S,protein_coding,15.455145514551456,STRAP
ENSG00000175279,1.4361134002965803,0.0826488493986866,1.5133093729613811,1.4384896700422747,S,protein_coding,18.837083708370837,CENPS
ENSG00000196449,1.06004936827617,-0.972332779786246,2.313061762961478,1.4384490598660613,G1/S,protein_coding,14.000600060006002,YRDC
ENSG00000079999,1.2856631343512,0.6450969787498521,1.1057400660703922,1.438429632280265,G2,protein_coding,19.55955595559556,KEAP1
ENSG00000107954,0.345135791375106,1.39616642528337,0.24234396723486676,1.4381931030208235,G2/M,protein_coding,19.75877587758776,NEURL1
ENSG00000089248,1.2864667648461399,-0.640782017950667,2.032918372917259,1.4372189574252847,S,protein_coding,13.580558055805582,ERP29
ENSG00000137310,1.3006535969188702,-0.6111768835750501,2.010075151969741,1.437093233647179,S,protein_coding,15.884788478847886,TCF19
ENSG00000108641,0.909158104068749,1.11198005146212,0.6853826289856725,1.4363384326277637,G2/M,protein_coding,16.700870087008703,B9D1
ENSG00000137161,1.43627422743299,0.00300686960401457,1.5687028093079638,1.4362773749011881,S,protein_coding,14.324632463246326,CNPY3
ENSG00000010810,1.35910681054696,0.46285950377152,1.2425545567973295,1.435761206714664,S,protein_coding,19.729972997299733,FYN
ENSG00000163634,1.4044927095889599,0.28947820872516306,1.3675339475306165,1.434014436683002,S,protein_coding,15.426342634263428,THOC7
ENSG00000079459,1.4225573722626101,0.17962843198642603,1.4451896050285964,1.4338534970339907,S,protein_coding,21.194119411941195,FDFT1
ENSG00000138376,1.4116285720426203,0.24714429845677302,1.3974755349456358,1.43309997197222,S,protein_coding,15.723972397239725,BARD1
ENSG00000135972,1.3171229909067599,0.5633627582782309,1.1666222031933793,1.432546882510316,G2,protein_coding,20.99009900990099,MRPS9
ENSG00000162704,0.765482451626739,1.2107155547841,0.5638002695679657,1.4324089982769075,G2/M,protein_coding,21.544554455445546,ARPC5
ENSG00000136448,1.09457795678386,0.922400649533038,0.8705556889442674,1.4314062532125882,G2,protein_coding,22.87908790879088,NMT1
ENSG00000153485,0.614208695606645,-1.29238552912401,2.697938798487539,1.4309132320472697,G1/S,protein_coding,13.556555655565557,TMEM251
ENSG00000011485,0.732455641113341,-1.22824850791998,2.603867519079483,1.4300649158015215,G1/S,protein_coding,13.582958295829584,PPP5C
ENSG00000120533,0.8858080025978491,-1.12249181907983,2.4735061914370817,1.4299103822853854,G1/S,protein_coding,14.103810381038105,ENY2
ENSG00000145781,0.7787901391064459,-1.1989540318192902,2.5655282420663603,1.4296869766438975,G1/S,protein_coding,10.54905490549055,COMMD10
ENSG00000183741,0.990080144819501,-1.03136914429301,2.376617094521914,1.4296786369549974,G1/S,protein_coding,14.754275427542755,CBX6
ENSG00000110955,1.04789125561816,-0.9720752239181272,2.318678788522092,1.4293377223583241,G1/S,protein_coding,15.07830783078308,ATP5F1B
ENSG00000136247,1.4287880192830902,0.0318534407553299,1.5485059907942662,1.4291430459316694,S,protein_coding,12.493249324932494,ZDHHC4
ENSG00000136319,0.14471575232515,1.42161710867863,0.10144712118402947,1.4289639088020458,G2/M,protein_coding,21.33813381338134,TTC5
ENSG00000138381,1.30396880320624,0.583733121319763,1.1498910418881352,1.4286633601590077,G2,protein_coding,18.88748874887489,ASNSD1
ENSG00000172995,1.33500959015269,-0.5073231728053761,1.9339561189406742,1.4281552462757565,S,protein_coding,12.759675967596761,ARPP21
ENSG00000171703,1.42742386518174,-0.0242389412588155,1.5877755944666019,1.42762964986152,S,protein_coding,15.997599759976,TCEA2
ENSG00000123131,1.03558212601387,-0.9820661657489359,2.3296767784832215,1.4271945535308854,G1/S,protein_coding,18.066606660666068,PRDX4
ENSG00000010244,1.26320118006153,0.663953282766864,1.0868699392199108,1.427063832842013,G2,protein_coding,22.622262226222624,ZNF207
ENSG00000114784,1.3215236731809,0.537880308539629,1.184256974600039,1.4267936238616377,G2,protein_coding,21.513351335133514,EIF1B
ENSG00000020426,1.07261273330969,0.9383090760086908,0.8520862372166845,1.4251042059366632,G2,protein_coding,22.305430543054307,MNAT1
ENSG00000105197,1.42488204722783,-0.00844457233058052,1.5767227636403287,1.424907070413372,S,protein_coding,17.16171617161716,TIMM50
ENSG00000149781,1.36411445333658,-0.410611820585928,1.863179286837126,1.4245737288770446,S,protein_coding,13.304530453045306,FERMT3
ENSG00000276345,1.37901142511372,-0.34991068720158697,1.8192921041412784,1.4227121984477604,S,protein_coding,13.786978697869788,AC004556.1
ENSG00000196498,1.37156401991234,-0.37098247747778007,1.8349567437934862,1.4208504000469753,S,protein_coding,14.552655265526553,NCOR2
ENSG00000126756,1.41917734966195,-0.0385926812997818,1.5979833252817999,1.4197019915614062,S,protein_coding,20.740474047404742,UXT
ENSG00000140395,1.30610168284272,-0.555204221264423,1.9727389596352667,1.4192086996754283,S,protein_coding,14.243024302430245,WDR61
ENSG00000120860,0.39796982518329904,1.36161714807181,0.2843568045610075,1.4185842377806244,G2/M,protein_coding,20.79087908790879,WASHC3
ENSG00000071553,1.40403360592424,0.201392467666859,1.428329593306194,1.4184037833415317,S,protein_coding,15.15751575157516,ATP6AP1
ENSG00000116489,0.836459216165158,1.14507734954528,0.6308925907945563,1.4180501249071817,G2/M,protein_coding,19.729972997299733,CAPZA1
ENSG00000172795,0.355060434252451,1.3720582252401299,0.253224427451778,1.4172549824998444,G2/M,protein_coding,22.684668466846688,DCP2
ENSG00000162300,1.39418281347478,-0.252995397126913,1.7503079342917847,1.4169517946478833,S,protein_coding,15.063906390639065,ZFPL1
ENSG00000119720,1.31046601231042,0.537741736480385,1.181404720138018,1.4165053281134221,G2,protein_coding,17.144914491449146,NRDE2
ENSG00000165698,1.2544317668246001,0.657035127806317,1.0883131699156938,1.4160841135999482,G2,protein_coding,19.314731473147315,SPACA9
ENSG00000102144,1.0279511242350001,-0.9735667264929109,2.3290295964368606,1.4158091978618175,G1/S,protein_coding,14.163816381638165,PGK1
ENSG00000179409,1.21183131484357,-0.732068235806213,2.11422564803177,1.4157891924689625,G1/S,protein_coding,13.237323732373238,GEMIN4
ENSG00000093144,1.26276549221841,0.640102127308319,1.101639997931922,1.415735646836032,G2,protein_coding,20.334833483348337,ECHDC1
ENSG00000117533,-0.793455977618702,1.1715170874448702,5.687864589219648,1.4149292118668557,M/G1,protein_coding,0.024002400240024004,VAMP4
ENSG00000164253,1.3779877210267402,-0.31867824331219896,1.7980643883056886,1.41435709142388,S,protein_coding,15.219921992199222,WDR41
